X	Y	SchoolName	GradeStart	CountyName	OBJECTID	SchoolNCESCode	Co	AEA	DistrictNCESCode	District	DistrictName	School	SchoolLevel	POBox	MailingStreetAddress	MailingCity	State	ZipCode	PhysicalStreet	PhyscialCity	Administrator	Title	GradeEnd	Phone	Fax	EmailAddress
-93.8721754	41.60430746	Waukee Middle School	6	Dallas	92	1743	25	11	1930510	6822	Waukee Comm School District	418	3		905 Warrior Lane	Waukee	Iowa	50263	905 Warrior Lane	Waukee	Adam Shockey	Principal	7	(515) 987-5177	(515) 987-2741	ashockey@waukeeschools.org
-93.85922462	41.6005565	Prairieview School	8	Dallas	93	931	25	11	1930510	6822	Waukee Comm School District	209	2		655 SE University Ave	Waukee	Iowa	50263	655 SE University Ave	Waukee	Juley Murphy-Tiernan	Principal	9	(515) 987-2770	(515) 987-2789	jmurphytiernan@waukeeschools.org
-93.81867955	41.57340647	Brookview Elementary	K	Dallas	94	699	25	11	1930510	6822	Waukee Comm School District	427	4		8000 E.P. True Parkway	West Des Moines	Iowa	50266	8000 E.P. True Parkway	West Des Moines	Terry Hurlburt	Principal	5	(515) 987-5166	(515) 225-4578	thurlburt@waukeeschools.org
-93.92182099	41.86345799	Woodward Academy	5	Dallas	95	2079	25	11	1932010	7110	Woodward-Granger Comm School District	118	99		1251 334th St	Woodward	Iowa	50276	1251 334th St	Woodward	Jeremy Hilbert	Principal	12	(515) 438-3481	(515) 438-3489	jeremy.hilbert@sequelyouthservices.com
-93.92557785	41.85578388	Woodward-Granger High School	9	Dallas	96	1868	25	11	1932010	7110	Woodward-Granger Comm School District	109	1		306 W 3rd St	Woodward	Iowa	50276	306 W 3rd St	Woodward	Rob Boley	Principal	12	(515) 438-2115	(515) 438-2497	rboley@wg.k12.ia.us
-93.92557785	41.85578388	Woodward-Granger Middle School	6	Dallas	97	1866	25	11	1932010	7110	Woodward-Granger Comm School District	409	3		306 W 3rd St	Woodward	Iowa	50276	306 W 3rd St	Woodward	Bret Miller	Principal	8	(515) 438-4653	(515) 438-4329	bmiller@wg.k12.ia.us
-93.60472586	42.85244527	Richard O. Jacobson Elementary School	PK	Wright	98	2090	99	7	1904680	594	Belmond-Klemme Comm School District	409	4		1004 Seventh Street NE	Belmond	Iowa	50421-1610	1004 Seventh Street NE	Belmond	Sara Keehn	Principal	6	(641) 444-4300	(641) 444-3460	sara.keehn@bkcsd.org
-93.60349084	42.84949135	Belmond-Klemme Alternative School	9	Wright	99	1436	99	7	1904680	594	Belmond-Klemme Comm School District	118	9		411 10th Ave NE	Belmond	Iowa	50421-1698	411 10th Ave.  NE	Belmond	Eric Dockstader	Principal	12	(641) 444-4300		eric.dockstader@bkcsd.org
-93.60349084	42.84949135	Belmond-Klemme Community Jr-Sr High School	7	Wright	100	130	99	7	1904680	594	Belmond-Klemme Comm School District	109	1		411 10th Ave NE	Belmond	Iowa	50421-1698	411 10th Ave NE	Belmond	Eric Dockstader	Principal	12	(641) 444-4300	(641) 444-4097	eric.dockstader@bkcsd.org
-93.94812067	43.38809056	North Iowa Middle School	5	Winnebago	101	1620	95	7	1905750	873	North Iowa Comm School District	172	3		111 3rd Ave NW	Buffalo Center	Iowa	50424	111 3rd Ave NW	Buffalo Center	Jill Schutjer	Principal	8	(641) 562-2525	(641) 562-2921	schutjer@northiowa.org
-93.94812067	43.38809056	North Iowa High School	9	Winnebago	102	177	95	7	1905750	873	North Iowa Comm School District	109	1		111 3rd Ave NW	Buffalo Center	Iowa	50424	111 3rd Ave NW	Buffalo Center	Keri Bergeson	Principal	12	(641) 562-2525	(641) 562-2921	bergeson@northiowa.org
-93.94812067	43.38809056	North Iowa Elem Buffalo Center	PK	Winnebago	103	176	95	7	1905750	873	North Iowa Comm School District	409	4		111 3rd Ave NW	Buffalo Center	Iowa	50424	111 3rd Ave NW	Buffalo Center	Cory Myer	Principal	4	(641) 562-2525	(641) 562-2921	myer@northiowa.org
-93.64850103	43.26498019	Forest City High School	9	Winnebago	104	716	95	7	1911790	2295	Forest City Comm School District	109	1		206 W School St	Forest City	Iowa	50436	206 W School St	Forest City	Ken D. Baker	Principal	12	(641) 585-2324	(641) 585-3034	kbaker@forestcity.k12.ia.us
-93.65356118	43.26291732	Forest City Elementary School	PK	Winnebago	105	715	95	7	1911790	2295	Forest City Comm School District	418	4		1405 W I St	Forest City	Iowa	50436	1405 W I St	Forest City	Steven R. Putz	Principal	5	(641) 585-2670	(641) 585-5903	sputz@forestcity.k12.ia.us
-93.20609179	42.75188135	North Side Elementary School	PK	Franklin	106	817	35	7	1913470	2781	Hampton-Dumont Comm School District	427	4		114 11th Place NE	Hampton	Iowa	50441	114 11th Place NE	Hampton	Ann Chinander	Principal	K	(641) 456-4481	(641) 456-4173	achinander@hdcsd.org
-93.53165941	43.41555586	Lake Mills Elementary School	PK	Winnebago	107	963	95	7	1916110	3420	Lake Mills Comm School District	418	4		102 S 4th Ave E	Lake Mills	Iowa	50450	102 S 4th Ave E	Lake Mills	Kari  Wagner	Principal	5	(641) 592-1882	(641) 592-0883	kwagner@lake-mills.k12.ia.us
-93.53165941	43.41555586	Lake Mills Middle School	6	Winnebago	108	964	95	7	1916110	3420	Lake Mills Comm School District	209	3		102 S 4th Ave E	Lake Mills	Iowa	50450	102 S 4th Ave E	Lake Mills	James Scholbrock	Principal	8	(641) 592-0894	(641) 592-0883	jscholbrock@lake-mills.k12.ia.us
-93.53165941	43.41555586	Lake Mills Senior High School	9	Winnebago	109	965	95	7	1916110	3420	Lake Mills Comm School District	109	1		102 S 4th Ave E	Lake Mills	Iowa	50450	102 S 4th Ave E	Lake Mills	James Scholbrock	Principal	12	(641) 592-0893	(641) 592-0883	jscholbrock@lake-mills.k12.ia.us
-93.36996861	42.75082373	CAL Elementary School	PK	Franklin	110	203	35	7	1905970	916	CAL Comm School District	418	4	PO Box  459	1441 Gull Ave	Latimer	Iowa	50452	1441 Gull Ave	Latimer	Steven Lane	Principal	5	(641) 579-6085	(641) 579-6408	lanes@cal.k12.ia.us
-93.36996861	42.75082373	CAL Community High School	6	Franklin	111	201	35	7	1905970	916	CAL Comm School District	109	1	PO Box  459	1441 Gull Ave	Latimer	Iowa	50452	1441 Gull Ave	Latimer	Scott Striegel	Principal	12	(641) 579-6086	(641) 579-6408	striegels@cal.k12.ia.us
-92.5541191	43.35560085	Riceville Elementary School	K	Howard	112	1409	45	1	1924150	5508	Riceville Comm School District	418	4		912 Woodland Ave	Riceville	Iowa	50466	912 Woodland Ave	Riceville	Cory  Schumann	Principal	5	(641) 985-2288	(641) 985-4171	cschumann@riceville.k12.ia.us
-92.5541191	43.35560085	Riceville High School	6	Howard	113	1410	45	1	1924150	5508	Riceville Comm School District	109	1		912 Woodland Ave	Riceville	Iowa	50466	912 Woodland Ave	Riceville	Cory Schumann	Principal	12	(641) 985-2288	(641) 985-4001	cschumann@riceville.k12.ia.us
-93.21812952	42.89631341	West Fork  Elementary Sheffield	PK	Franklin	114	1467	35	7	1925920	5922	West Fork CSD	418	4	P.O.Box 617	504 Park St.	Sheffield	Iowa	50475-0617	504 Park St.	Sheffield	Randy Bushbaum	Principal	1	(641) 892-4461	(641) 892-4335	randy.bushbaum@westforkschool.org
-94.16436331	42.51385007	Fort Dodge High School	9	Webster	115	724	94	5	1911820	2313	Fort Dodge Comm School District	109	1		819 N 25th St	Fort Dodge	Iowa	50501	819 N 25th St	Fort Dodge	David Keane	Principal	12	(515) 955-1770	(515) 955-3374	dkeane@fort-dodge.k12.ia.us
-94.17324602	42.49437749	Butler Elementary School	K	Webster	116	720	94	5	1911820	2313	Fort Dodge Comm School District	418	4		945 South 18th Street	Fort Dodge	Iowa	50501	945 South 18th Street	Fort Dodge	Jerry Brown	Principal	4	(515) 574-5882	(515) 574-5813	jbrown@fort-dodge.k12.ia.us
-94.19862475	42.49643501	Riverside ELC	PK	Webster	117	2171	94	5	1911820	2313	Fort Dodge Comm School District	509	19		733 F St	Fort Dodge	Iowa	50501	733 F St	Fort Dodge	Melissa Ristau	Principal	1	(515) 574-5740	(515) 955-8818	mristau@fort-dodge.k12.ia.us
-94.47892712	43.39975771	North Union High School	9	Emmet	118	1899	32	5	1903850	333	North Union Comm School District	109	1	PO Box  75	600 4th Ave	Armstrong	Iowa	50514-0075	600 4th Ave	Armstrong	Robert Zotz	Principal	12	(712) 868-3542	(712) 868-3550	rzotz@northunion.k12.ia.us
-94.36183302	42.50565847	Manson Northwest Webster Elementary School-Barnum	PK	Webster	119	1052	94	5	1918330	4023	Manson Northwest Webster Comm School District	409	4	PO Box 169		Barnum	Iowa	50518-0169	303 Pierce Street	Barnum	Justin Daggett	Principal	6	(515) 542-3211	(515) 542-3214	jdaggett@manson-nw.k12.ia.us
-93.72916257	42.73450808	Clarion-Goldfield-Dows Elementary School	PK	Wright	120	346	99	5	1907380	1206	Clarion-Goldfield-Dows Comm School District	409	4		319 3rd Ave NE	Clarion	Iowa	50525-1113	319 3rd Ave NE	Clarion	Tricia Rosendahl	Principal	5	(515) 532-2873	(515) 532-2628	trosendahl@clargold.org
-93.71843396	42.73644018	Clarion-Goldfield-Dows High School	9	Wright	121	347	99	5	1907380	1206	Clarion-Goldfield-Dows Comm School District	109	1		1111 Willow Dr	Clarion	Iowa	50525-1246	1111 Willow Dr	Clarion	Dennis March	Principal	12	(515) 532-2895	(515) 532-2897	dmarch@clargold.org
-94.20415398	42.72185036	Clyde D Mease Elementary School	PK	Humboldt	122	858	46	5	1914370	3060	Humboldt Comm School District	409	4	Box 130	23 3rd St No	Dakota City	Iowa	50529	23 3rd St No	Dakota City	George Bruder	Principal	K	(515) 332-3578	(515) 332-7151	gbruder@humboldt.k12.ia.us
-93.90626073	42.66628709	Eagle Grove High School	9	Wright	123	635	99	5	1909990	1944	Eagle Grove Comm School District	109	1		415 NW 2nd Street	Eagle Grove	Iowa	50533	415 NW 2nd Street	Eagle Grove	Jeff Siebersma	Principal	12	(515) 448-5143	(515) 448-3583	jsiebersma@eagle-grove.k12.ia.us
-94.69147589	43.117013	Emmetsburg Middle School	5	Palo Alto	124	676	74	5	1910950	2088	Emmetsburg Comm School District	209	3		205 King Street	Emmetsburg	Iowa	50536	205 King Street	Emmetsburg	Tracie Christensen	Principal	8	(712) 852-2892	(712) 852-3811	tchristensen@e-hawks.org
-94.6851092	43.11442879	West Elementary School	PK	Palo Alto	125	678	74	5	1910950	2088	Emmetsburg Comm School District	418	4		602 Call St	Emmetsburg	Iowa	50536	602 Call St	Emmetsburg	Joe Carter	Principal	4	(712) 852-4485	(712) 852-3420	jcarter@e-hawks.org
-94.69147589	43.117013	Emmetsburg High School	9	Palo Alto	126	675	74	5	1910950	2088	Emmetsburg Comm School District	109	1		205 King St	Emmetsburg	Iowa	50536	205 King St	Emmetsburg	Mike Embrock	Principal	12	(712) 852-2966	(712) 852-3317	membrock@e-hawks.org
-94.41676554	42.33757464	Prairie Valley Elementary School	PK	Webster	127	1381	94	5	1900028	5325	Prairie Valley Comm School District	409	4		3116 Zearing Ave	Farnhamville	Iowa	50538	3116 Zearing Ave	Farnhamville	Jim Duncan	Principal	4	(515) 467-5700	(515) 467-5646	duncanj@prairievalley.k12.ia.us
-94.29476482	42.27934203	Prairie Valley High School	9	Webster	128	1382	94	5	1900028	5325	Prairie Valley Comm School District	109	1	P.O. Box 49	1005 Riddle St	Gowrie	Iowa	50543	1005 Riddle St	Gowrie	Jim Henrich	Principal	12	(515) 352-3142	(515) 352-3143	henrichj@prairievalley.k12.ia.us
-94.21713253	42.72343416	Taft Elementary School	1	Humboldt	129	861	46	5	1914370	3060	Humboldt Comm School District	427	4		612 2nd Ave North	Humboldt	Iowa	50548	612 2nd Ave North	Humboldt	George Bruder	Principal	4	(515) 332-3216	(515) 332-7102	gbruder@humboldt.k12.ia.us
-94.68025912	42.93493129	Mallard Elementary School	K	Palo Alto	130	1042	74	5	1930720	6921	West Bend-Mallard Comm School District	418	4	PO Box 326	414 Micawber St	Mallard	Iowa	50562-0326	414 Micawber St	Mallard	Amanda Schmidt	Principal	4	(712) 425-3452	(712) 425-3413	schmidt@west-bend.k12.ia.us
-94.53001871	42.53493259	Manson Northwest Webster Junior High/High School	7	Calhoun	131	1053	13	5	1918330	4023	Manson Northwest Webster Comm School District	109	1		1601 15th St	Manson	Iowa	50563	1601 15th St	Manson	Kevin Wood	Principal	12	(712) 469-2245	(712) 469-3131	kwood@manson-nw.k12.ia.us
-94.67415074	42.73433981	Pocahontas Area Middle/ High School	7	Pocahontas	132	1373	76	5	1923190	5283	Pocahontas Area Comm School District	109	1		202 1st Ave SW	Pocahontas	Iowa	50574	205 2nd Ave NW	Pocahontas	Roger Francis	Principal	12	(712) 335-4848	(712) 335-3420	rfrancis@pocahontas.k12.ia.us
-94.67225651	42.73164498	Pocahontas Area Regional Learning Center	9	Pocahontas	133	377	76	5	1923190	5283	Pocahontas Area Comm School District	118	9		202 1st Ave SW	Pocahontas	Iowa	50574	202 1st Ave SW	Pocahontas	Roger Francis	Principal	12	(712) 335-5971	(712) 335-4206	rfrancis@pocahontas.k12.ia.us
-94.67312379	42.73166064	Pocahontas Area Elementary School	PK	Pocahontas	134	1372	76	5	1923190	5283	Pocahontas Area Comm School District	409	4		202 1st Ave SW	Pocahontas	Iowa	50574	208 1st Ave SW	Pocahontas	Aaron Davidson	Principal	6	(712) 335-4642	(712) 335-3627	adavidson@pocahontas.k12.ia.us
-95.22608655	42.64782587	Storm Lake Middle School	5	Buena Vista	135	1600	11	5	1927390	6219	Storm Lake Comm School District	209	3		1811 Hyland Drive	Storm Lake	Iowa	50588	1811 Hyland Drive	Storm Lake	J. B. Slight	Principal	8	(712) 732-8080	(712) 732-8084	jslight@slcsd.org
-95.22770822	42.64767923	Storm Lake Elementary	PK	Buena Vista	136	2107	11	5	1927390	6219	Storm Lake Comm School District	418	4	P.O. Box 638	1810 Hyland Drive	Storm Lake	Iowa	50588	1810 Hyland Drive	Storm Lake	Juli Kwikkel	Principal	4	(712) 732-8074	(712) 732-8111	jkwikkel@slcsd.org
-95.19284024	42.64767759	St Lake/IA Cntrl/Buena Vista Early College HS	9	Buena Vista	137	847	11	5	1927390	6219	Storm Lake Comm School District	120	18		621 Tornado Dr	Storm Lake	Iowa	50588	621 Tornado Dr	Storm Lake	Beau Ruleaux	Principal	12	(712) 732-8065	(712) 732-8068	bruleaux@slcsd.org
-95.19284024	42.64767759	Storm Lake High School	9	Buena Vista	138	1601	11	5	1927390	6219	Storm Lake Comm School District	109	1		621 Tornado Dr	Storm Lake	Iowa	50588	621 Tornado Dr	Storm Lake	Beau Ruleaux	Principal	12	(712) 732-8065	(712) 732-8068	bruleaux@slcsd.org
-94.31248796	43.38424087	North Union Middle School	6	Kossuth	139	2179	55	5	1920830	4778	North Kossuth Comm School District	209	3	PO Box 567	203 5th St North	Swea City	Iowa	50590	203 5th St North	Swea City	Mike Landstrum	Superintendent	8	(515) 272-4361	(515) 272-4391	mike.landstrum@northunion.k12.ia.us
-94.31248796	43.38424087	North Kossuth Elementary School	PK	Kossuth	140	1887	55	5	1920830	4778	North Kossuth Comm School District	418	4	PO Box 567	203 5th Street North	Swea City	Iowa	50590	203 5th Street North	Swea City	Julie Runksmeier	Principal	5	(515) 272-4361	(515) 272-4391	jrunksmeier@northunion.k12.ia.us
-93.83065471	42.46308948	Sunset Heights Elementary School	2	Hamilton	141	1763	40	5	1930630	6867	Webster City Comm School District	472	4	PO Box 10	1101 Boone St	Webster City	Iowa	50595-1948	1101 Boone St	Webster City	Charles  Bonjour	Principal	4	(515) 832-9245	(515) 832-9248	cbonjour@webster-city.k12.ia.us
-93.81935251	42.45891463	Pleasant View Elementary School	PK	Hamilton	142	1760	40	5	1930630	6867	Webster City Comm School District	445	4	PO Box 10	1901 Willson Ave	Webster City	Iowa	50595-1948	1901 Willson Ave	Webster City	Mindy Mossman	Principal	1	(515) 832-9241	(515) 832-9244	mmossman@webster-city.k12.ia.us
-93.83924265	42.46566949	Webster City High School	9	Hamilton	143	1764	40	5	1930630	6867	Webster City Comm School District	109	1	PO Box 10	1001 Lynx Avenue	Webster City	Iowa	50595-1948	1001 Lynx Avenue	Webster City	Becky Hacker-Kluver	Principal	12	(515) 832-9210	(515) 832-9215	bhkluver@webster-city.k12.ia.us
-94.45004195	42.95860982	West Bend-Mallard Middle School	PK	Palo Alto	144	1044	74	5	1930720	6921	West Bend-Mallard Comm School District	405	3	PO Box 247	300 3rd Ave. SW	West Bend	Iowa	50597-0247	300 3rd Ave. SW	West Bend	Paul Peppmeier	Principal	8	(515) 887-7831	(515) 887-7853	ppeppmeier@west-bend.k12.ia.us
-94.45004195	42.95860982	West Bend-Mallard High School	9	Palo Alto	145	1770	74	5	1930720	6921	West Bend-Mallard Comm School District	109	1	PO Box  247	300 3rd Ave SW	West Bend	Iowa	50597-0247	300 3rd Ave SW	West Bend	Paul Peppmeier	Principal	12	(515) 887-7831	(515) 887-7853	ppeppmeier@west-bend.k12.ia.us
-93.04886626	42.55011209	AGWSR High School	9	Hardin	146	4	42	7	1903060	9	AGWSR Comm School District	109	1		918 4th Avenue	Ackley	Iowa	50601	918 4th Avenue	Ackley	Sheryl Arends	Principal	12	(641) 847-2633	(641) 847-3345	sarends@agwsr.org
-93.05135103	42.55245548	The Cougars Den	PK	Hardin	147	1383	42	7	1903060	9	AGWSR Comm School District	427	19		413 State St	Ackley	Iowa	50601	413 State St	Ackley	Teresa Keninger	Principal	K	(641) 847-2699		tkeninger@agwsr.org
-93.05136768	42.55169084	AGWSR Elementary School	K	Hardin	148	3	42	7	1903060	9	AGWSR Comm School District	409	4		918 4th Ave	Ackley	Iowa	50601	918 4th Ave	Ackley	Teresa Keninger	Principal	5	(641) 847-2611	(641) 847-2612	tkeninger@agwsr.org
-92.66644727	42.78751419	Clarksville High School	7	Butler	149	355	12	7	1907440	1215	Clarksville Comm School District	172	1		318 N. Mather St.	Clarksville	Iowa	50619-0689	318 N. Mather St.	Clarksville	Robert Saathoff	Principal	12	(319) 278-4273	(319) 278-4981	bsaathoff@clarksville.k12.ia.us
-92.33210251	42.67219025	Denver Early Elementary School	PK	Bremer	150	512	9	7	1908940	1719	Denver Comm School District	418	4	PO Box 384	401 E Franklin St	Denver	Iowa	50622	401 East Franklin Street	Denver	Amy Sandvold	Principal	K	(319) 984-5611	(319) 984-5345	asandvold@denver.k12.ia.us
-93.11423234	42.356409	Eldora-New Providence High School	9	Hardin	151	2048	42	7	1910690	2007	Eldora-New Providence Comm School District	109	1		1800 24th St	Eldora	Iowa	50627	1800 24th St	Eldora	Michael Rundall	Principal	12	(641) 939-3421	(641) 939-3423	mrundall@southhardin.org
-92.01795376	42.6195992	Rural Elementary School #4	K	Buchanan	152	1698	10	7	1929760	6762	Wapsie Valley Comm School District	463	4		1153 Denison Ave	Fairbank	Iowa	50629	1153 Denison Ave	Fairbank	Josh Sinram	Principal	8	(319) 635-2071	(319) 635-2501	jsinram@wapsievalleyschools.org
-92.14069868	42.68141755	Wapsie Valley High School	7	Bremer	153	1700	9	7	1929760	6762	Wapsie Valley Comm School District	109	1	RR 2	2535 Viking Ave	Fairbank	Iowa	50629	2535 Viking Ave	Fairbank	Ross Bauer	Principal	12	(319) 638-6711	(319) 638-7061	rbauer@wapsievalleyschools.org
-92.79941925	42.8994779	North Butler Jr/Sr High School	7	Butler	154	785	12	7	1903450	153	North Butler Comm School District	172	1	Box 190	201 N 5th St	Greene	Iowa	50636-0190	201 N 5th St	Greene	Dan Huff	Principal	12	(641) 816-5631	(641) 816-5921	dan.huff@northbutler.k12.ia.us
-91.98358007	42.56938671	Prairie Grove Elementary School	K	Buchanan	155	2016	10	7	1915330	3204	Jesup Comm School District	427	4	PO Box 287	531 Prospect	Jesup	Iowa	50648-0287	1501 150th St	Hazelton	Brian Pottebaum	Principal	8	(319) 827-1700	(319) 827-3905	bpottebaum@jesup.k12.ia.us
-91.90984927	42.46840253	East Elementary School	K	Buchanan	156	865	10	7	1914580	3105	Independence Comm School District	409	4		1103 First Street West	Independence	Iowa	50644	1103 First Street West	Independence	Mary Jean Blaisdell	Principal	2	(319) 334-7425	(319) 334-7427	mjblaisdell@independence.k12.ia.us
-92.45982792	42.64960172	Janesville Elementary School	PK	Bremer	157	913	9	7	1915180	3186	Janesville Consolidated School District	409	4	Box 478	505 Barrick Rd	Janesville	Iowa	50647	505 Barrick Rd	Janesville	BJ  Meaney	Principal	5	(319) 987-2581	(319) 987-2824	bj.meaney@janesvilleschools.net
-92.45982792	42.64960172	Janesville Junior-Senior High School	6	Bremer	158	914	9	7	1915180	3186	Janesville Consolidated School District	109	1	Box 478	505 Barrick Rd	Janesville	Iowa	50647	505 Barrick Rd	Janesville	Jen Poock	Principal	12	(319) 987-2581	(319) 987-2824	jen.poock@janesvilleschools.net
-92.78083552	42.57255554	Aplington Parkersburg High School	9	Butler	159	1337	12	7	1903750	279	Aplington-Parkersburg Comm School District	109	1		610 N Johnson St	Parkersburg	Iowa	50665	610 N Johnson St	Parkersburg	Aaron Thomas	Principal	12	(319) 346-1571	(319) 346-1012	aaron.thomas@a-pcsd.net
-92.53657741	42.84398482	Nashua-Plainfield Intermediate School	5	Chickasaw	160	2203	19	7	1920190	4599	Nashua-Plainfield Comm School District	427	4	Box 569	612 Greeley Street	Nashua	Iowa	50658	417 Main St	Plainfield	Michelle Arneson	Principal	6	(319) 276-4451	(319) 276-3541	marneson@nashua-plainfield.k12.ia.us
-92.22457439	42.70369636	Readlyn Elementary School	PK	Bremer	161	1694	9	7	1929760	6762	Wapsie Valley Comm School District	427	4	PO Box  280	200 E 4th St	Readlyn	Iowa	50668	200 E 4th St	Readlyn	Josh Sinram	Principal	6	(319) 279-3323	(319) 279-3187	jsinram@wapsievalleyschools.org
-92.58019051	42.71258013	Shell Rock Elementary School	PK	Butler	162	1746	12	7	1930540	6840	Waverly-Shell Rock Comm School District	436	4		214 N Cherry St	Shell Rock	Iowa	50670	214 N Cherry St	Shell Rock	Micky Bahlmann	Principal	4	(319) 885-4311	(319) 885-6111	micky.bahlmann@wsr.k12.ia.us
